BATHRM	ROOMS
1	5
2	10
3	10
2	8
2	7
1	7
2	8
1	6
1	6
2	6
7	14
9	22
5	10
4	12
4	13
2	8
4	9
5	12
3	8
7	15
5	40
5	7
6	10
9	18
5	18
5	12
3	9
3	11
7	12
5	12
5	9
4	11
4	14
6	11
3	12
5	11
4	11
7	15
3	11
1	3
3	9
3	9
3	10
3	8
4	10
4	9
2	9
2	8
4	8
4	11
3	8
3	9
2	10
2	6
2	7
3	8
3	9
2	6
1	7
3	7
2	7
3	9
1	8
2	8
2	7
3	7
3	8
3	12
2	8
3	8
3	7
4	8
4	11
3	8
3	12
4	10
4	9
2	6
3	8
3	15
3	9
3	9
3	8
2	8
2	7
3	9
3	6
3	10
3	10
3	12
4	11
4	12
5	10
3	7
3	8
3	9
3	9
2	6
3	10
2	6
3	6
3	8
4	6
2	8
2	6
2	7
2	9
2	10
3	7
2	9
2	8
2	6
2	7
3	7
2	7
2	6
2	6
2	7
3	9
3	10
2	6
3	11
1	7
3	5
3	7
2	7
1	4
2	9
2	5
2	6
2	9
2	8
2	7
3	6
3	7
3	8
4	10
1	10
2	8
3	6
2	6
3	8
4	13
2	6
2	8
2	7
2	6
3	7
3	11
3	14
3	7
3	6
3	8
1	6
3	9
3	8
1	7
2	8
2	7
3	10
3	10
2	9
2	6
3	9
2	6
2	7
3	10
3	6
2	7
3	9
2	8
2	5
3	8
1	6
5	7
4	10
3	9
2	7
4	7
1	6
2	10
2	7
3	7
3	8
3	8
1	8
3	8
2	6
2	9
1	6
2	5
2	7
2	6
2	6
2	6
1	6
2	6
1	6
1	6
1	6
1	6
2	6
2	6
1	6
2	7
5	10
3	11
3	13
2	6
2	6
2	6
2	6
1	6
4	16
4	16
1	6
3	10
4	8
1	6
1	6
1	6
1	6
2	6
1	6
2	6
1	6
1	6
1	5
2	7
1	6
1	6
2	7
4	10
4	15
2	7
1	10
2	9
3	8
4	13
4	9
1	9
3	10
4	11
3	10
1	10
2	10
3	10
3	9
4	12
3	11
3	8
3	10
4	10
4	15
6	13
4	14
4	11
2	9
4	10
3	10
3	10
2	10
4	11
4	9
7	21
3	6
3	8
2	6
2	9
3	9
2	6
4	9
2	8
1	6
2	8
4	9
3	9
3	7
2	7
3	8
3	10
2	9
2	9
2	6
2	8
3	8
3	7
1	6
1	6
3	10
1	5
2	7
3	11
3	8
2	7
3	9
3	6
1	9
2	7
2	11
1	8
4	9
2	7
2	7
3	8
3	8
3	9
3	7
3	10
2	7
2	5
2	7
3	9
3	7
4	5
5	13
7	16
1	7
2	7
3	12
3	12
3	7
4	9
3	7
4	7
4	11
5	13
4	14
4	11
4	8
4	9
5	19
3	11
3	10
1	6
2	7
3	6
1	6
1	6
2	6
1	5
3	5
2	5
2	6
2	5
2	5
2	5
2	5
2	5
2	2
3	8
2	10
3	8
2	7
2	10
2	7
2	8
2	8
2	8
3	9
3	9
3	9
2	12
4	13
2	10
2	8
2	8
2	9
3	7
3	10
3	8
4	9
1	7
3	7
3	9
3	9
3	7
4	9
3	9
2	11
4	9
5	10
3	12
2	9
4	11
3	8
2	7
3	7
4	11
4	11
4	10
4	11
3	9
4	9
2	8
3	8
2	8
4	11
2	7
2	7
2	7
4	10
2	8
3	10
4	9
4	10
2	6
2	7
2	8
2	9
2	9
3	10
3	10
3	9
5	10
2	11
3	7
2	6
3	8
2	8
2	10
2	10
3	7
2	6
2	8
2	8
3	7
2	8
2	7
3	6
3	9
1	6
3	7
2	6
3	9
2	6
2	8
2	6
2	7
3	8
3	7
2	6
3	8
2	6
4	11
5	11
3	12
3	9
3	10
2	8
4	10
3	12
3	10
2	11
3	10
2	8
2	11
4	11
4	12
5	15
3	11
3	9
3	12
4	8
3	12
3	11
3	10
2	8
2	8
2	8
2	6
2	6
1	6
1	7
1	7
2	8
3	6
3	8
2	8
3	12
5	12
3	10
3	9
5	12
4	13
3	9
4	10
4	12
5	11
3	28
3	12
3	9
3	10
3	8
5	9
6	12
6	16
2	13
3	12
3	11
3	11
5	14
6	9
3	8
3	9
2	7
3	8
3	6
3	9
2	6
4	9
1	8
3	9
4	10
3	8
3	9
3	10
4	11
3	9
4	11
4	11
4	9
2	7
4	12
4	11
3	7
3	5
2	8
2	6
2	7
2	7
2	6
2	8
2	8
2	6
3	5
3	8
3	9
3	6
3	8
2	9
3	9
3	8
2	7
3	6
3	12
3	12
1	8
3	9
2	10
3	7
3	8
3	9
2	6
3	7
2	7
2	7
2	7
2	7
3	7
3	6
2	9
2	7
2	10
2	7
2	6
2	7
3	7
3	8
3	10
3	6
2	6
4	7
4	10
2	6
3	12
2	9
2	7
3	7
3	7
2	6
2	6
3	6
2	7
3	6
2	7
2	6
3	6
5	16
4	10
5	16
3	8
3	10
2	8
3	8
2	8
1	7
2	5
3	10
3	7
2	9
2	7
2	8
2	8
1	8
1	8
3	12
3	8
2	8
3	7
2	7
2	7
2	7
2	9
2	5
1	5
3	5
2	5
1	4
1	5
3	5
2	7
3	7
2	8
2	7
2	7
3	7
2	8
3	8
2	6
3	9
3	6
3	7
3	8
2	6
3	9
3	9
2	7
2	7
3	8
4	9
5	14
4	10
2	8
3	9
2	6
2	8
3	12
2	6
4	9
2	7
2	6
2	7
2	7
1	7
3	7
2	6
3	8
2	9
4	9
3	8
2	7
3	11
2	7
1	6
2	6
2	6
2	10
2	8
3	6
3	8
3	11
2	8
2	5
2	10
3	9
3	9
2	7
3	8
2	11
4	6
3	9
3	8
3	5
3	11
2	7
3	9
1	9
2	8
3	9
2	6
3	9
3	9
3	10
4	10
3	8
2	6
2	8
3	15
2	7
2	9
3	7
5	12
2	17
5	12
3	11
2	10
3	10
3	10
3	12
3	9
3	8
5	12
3	6
4	11
5	12
4	11
5	10
5	13
5	12
3	14
2	9
5	15
5	14
4	11
3	12
3	10
7	13
4	17
5	10
7	11
4	11
4	8
2	8
2	7
2	5
3	7
2	5
2	8
1	7
2	6
3	6
3	6
1	13
2	6
3	9
2	9
3	7
3	7
3	6
3	6
2	7
2	7
2	7
3	10
4	12
2	9
2	8
3	9
4	5
3	12
4	14
7	13
4	12
4	9
3	6
4	15
3	9
4	9
4	8
4	12
3	10
5	9
4	9
3	10
4	8
3	6
1	6
3	8
2	7
2	6
3	11
2	10
2	8
2	7
2	6
2	6
2	9
2	8
1	9
3	7
1	6
2	7
3	9
2	6
2	7
2	8
2	6
1	7
2	8
2	7
1	7
2	7
4	9
4	10
3	8
2	9
2	7
4	8
2	7
3	6
3	9
3	9
2	7
2	12
6	16
6	13
4	9
4	13
3	10
4	12
5	10
4	13
3	7
3	10
3	6
7	14
2	7
6	13
6	17
6	16
4	17
4	16
3	12
4	10
3	11
3	8
4	12
3	10
3	10
3	9
4	12
5	10
3	10
5	0
4	12
5	8
5	12
5	12
4	11
2	8
2	6
2	9
3	11
2	6
2	6
2	5
2	5
3	5
3	7
3	8
3	11
3	9
3	10
2	9
4	5
4	9
2	8
2	7
2	7
2	5
5	8
3	8
2	7
1	5
2	7
2	5
2	9
2	6
2	6
2	6
1	6
2	7
3	6
1	6
2	6
2	8
2	9
5	10
3	9
5	9
1	7
4	10
2	6
4	8
4	9
4	10
1	7
4	11
3	10
5	14
2	9
4	16
3	11
4	11
4	14
4	11
2	11
3	12
3	11
2	13
3	8
3	9
1	10
2	9
4	10
2	9
4	9
4	9
3	11
1	6
1	8
3	14
3	10
4	9
2	7
3	8
3	9
3	7
4	9
3	8
5	14
5	9
3	9
4	10
5	12
2	7
3	9
3	9
4	11
4	10
4	10
3	8
5	12
3	9
3	10
4	10
4	12
3	10
3	12
2	10
4	12
4	11
4	10
3	14
3	10
4	9
4	6
5	15
2	8
3	12
2	7
2	6
2	8
2	6
3	10
5	12
2	8
2	7
2	7
3	7
2	6
2	9
1	6
3	6
2	7
1	5
2	7
2	7
2	6
2	8
3	9
3	8
2	7
1	6
3	6
1	9
3	7
3	10
2	7
2	5
2	9
1	6
3	8
2	7
2	6
2	9
2	5
1	6
3	6
2	7
1	6
2	5
2	6
2	7
2	6
1	6
2	6
2	7
3	7
2	7
2	7
3	7
3	7
2	8
2	7
2	6
2	10
2	6
2	10
3	6
2	6
2	7
3	6
2	6
2	6
3	6
1	5
2	6
3	10
3	6
2	8
2	10
3	7
2	8
3	8
3	7
2	11
3	13
1	6
2	6
1	6
2	9
2	10
2	6
2	8
2	9
3	9
3	8
4	13
1	7
3	8
2	7
1	8
2	5
2	6
2	9
2	9
2	9
3	7
3	7
3	10
2	10
2	16
2	9
1	7
2	11
2	7
2	10
2	9
1	7
5	10
4	10
4	12
5	12
5	15
4	10
5	9
3	12
5	15
3	11
4	16
3	10
2	9
1	6
4	10
2	7
1	6
2	8
3	7
2	11
2	9
2	9
2	9
3	9
3	8
1	8
1	8
1	10
1	8
2	7
2	6
2	6
2	9
2	11
2	8
3	10
2	6
2	8
4	7
3	10
3	7
1	6
3	9
1	6
2	9
4	10
2	8
2	8
3	9
2	7
3	8
2	10
3	8
3	8
3	7
3	8
4	14
2	9
3	8
3	9
2	8
2	8
1	11
3	9
2	8
3	8
3	10
2	6
2	7
3	10
2	6
5	12
4	10
4	12
2	6
2	7
6	15
2	6
2	7
2	7
2	6
3	7
2	7
3	7
3	8
3	7
3	9
2	8
3	9
3	11
3	8
3	12
2	7
3	11
2	8
5	10
3	10
3	9
5	9
5	15
2	9
5	17
3	11
6	11
4	10
4	13
5	17
3	12
4	12
3	8
5	13
1	7
1	7
1	8
2	8
3	7
2	7
1	7
2	8
2	6
3	8
2	9
2	7
2	7
3	7
2	6
2	7
2	11
2	7
1	7
2	8
4	8
2	7
3	7
3	8
2	11
3	8
1	8
2	7
3	11
3	9
4	9
1	7
1	7
1	7
1	7
1	7
2	7
2	7
2	7
2	7
2	6
3	8
2	6
2	6
2	6
2	9
2	7
2	6
1	6
1	6
1	7
2	7
1	6
3	6
4	6
1	8
1	7
1	6
3	6
3	12
2	6
2	6
1	6
1	6
2	7
1	6
3	6
2	6
3	6
3	6
2	6
2	6
4	13
4	12
4	7
2	7
3	9
2	7
1	7
2	6
2	8
2	6
2	6
3	12
2	9
3	9
3	9
4	9
2	9
2	7
2	10
3	7
3	8
3	8
3	4
2	9
3	9
2	10
3	9
3	9
4	8
4	13
4	14
3	8
3	11
3	10
3	8
2	9
2	10
5	17
6	15
4	16
4	13
5	17
3	14
4	13
5	8
3	8
6	22
4	15
8	12
3	13
5	14
7	12
5	17
4	11
5	14
6	12
2	6
3	10
2	6
2	6
3	8
2	12
4	15
1	6
2	8
2	7
2	6
3	9
2	10
3	7
2	7
3	7
2	6
3	9
3	10
1	7
3	7
1	7
1	7
1	9
2	8
3	10
2	9
2	9
4	10
3	11
4	11
3	9
3	8
3	9
4	6
2	7
14	39
3	8
3	8
4	14
2	8
3	10
5	9
5	11
2	7
3	7
3	11
3	9
3	11
2	6
4	8
4	9
4	10
2	8
2	7
2	8
3	8
2	6
4	8
3	9
3	8
3	10
2	8
3	8
2	8
3	6
3	10
2	10
4	10
4	9
2	10
3	12
3	10
2	10
1	10
3	11
1	10
3	9
1	10
2	7
2	10
3	8
2	5
2	8
3	9
2	9
2	9
2	10
2	8
3	11
3	14
2	9
3	8
3	12
3	12
6	21
7	14
3	11
7	15
5	12
3	10
2	12
4	9
2	12
4	16
7	14
5	11
3	7
4	10
4	10
5	18
4	12
3	9
3	9
4	10
4	13
3	9
2	8
3	7
2	11
3	8
3	11
3	7
3	10
2	8
2	7
5	11
2	9
3	8
3	9
3	8
2	9
3	10
4	9
3	7
2	8
2	8
2	10
2	11
2	9
4	9
3	10
4	10
3	7
2	10
2	7
2	8
2	6
1	7
2	8
2	9
2	9
2	6
3	8
2	6
4	15
2	9
3	10
2	9
3	10
3	10
2	6
3	6
2	9
2	9
1	6
4	10
1	6
1	5
2	11
1	6
1	7
2	6
2	6
1	7
1	6
1	6
2	6
1	6
1	7
2	6
2	6
1	6
1	6
1	6
2	6
1	6
1	6
1	6
1	6
3	11
3	15
2	13
2	8
1	6
1	6
1	7
3	6
1	7
3	7
2	12
5	14
3	8
3	12
4	12
2	7
1	8
2	9
2	11
2	7
3	8
3	10
2	15
4	12
6	15
4	16
2	11
3	9
3	10
3	9
4	13
4	13
3	10
4	8
4	7
5	12
3	10
3	12
3	10
3	11
3	10
5	17
3	10
3	14
5	14
4	15
4	10
3	8
4	14
3	8
3	8
4	10
3	7
3	10
3	9
2	7
2	8
1	5
2	8
2	7
1	9
3	7
2	9
2	6
3	7
2	6
2	7
4	9
2	9
2	7
3	9
4	12
3	8
2	9
2	11
3	9
3	7
3	7
1	6
3	9
3	6
3	7
3	10
3	5
1	7
1	6
2	8
2	6
3	11
2	7
2	7
2	9
2	10
1	7
2	6
2	8
4	7
3	9
2	7
5	12
2	6
1	6
2	6
2	6
3	8
6	12
2	6
2	7
3	7
2	8
4	10
2	7
3	10
2	7
2	6
2	6
2	7
3	10
3	8
2	6
2	6
1	7
1	7
2	7
1	7
1	7
2	7
1	7
3	9
3	10
1	8
1	7
1	6
1	6
1	6
1	6
2	7
1	6
2	6
2	7
1	6
3	10
4	5
3	13
2	8
2	5
3	8
2	8
2	8
2	8
2	8
2	8
4	8
2	8
1	8
1	7
2	8
4	16
3	9
4	15
4	16
3	7
2	7
2	7
2	7
3	7
3	7
2	4
2	6
2	4
2	4
1	6
2	5
2	5
2	4
2	4
2	5
2	4
2	6
2	4
2	6
2	4
2	6
2	4
2	6
2	4
2	6
2	4
2	4
1	5
2	4
2	5
2	5
3	9
3	9
4	7
3	11
3	10
2	7
3	8
3	9
5	12
3	7
3	8
7	8
3	9
3	12
3	8
3	6
3	8
4	9
4	9
3	10
2	9
2	7
3	6
2	7
2	7
3	8
3	10
3	6
2	6
2	6
3	10
2	5
6	11
2	7
4	12
2	8
2	7
2	5
2	7
3	10
1	6
2	9
3	9
3	8
2	5
2	7
2	5
3	9
4	9
7	14
5	15
4	11
4	11
11	23
4	13
5	10
5	12
3	10
3	10
5	13
5	12
6	11
6	9
5	10
5	8
3	9
3	7
4	10
3	9
4	12
6	18
4	12
5	12
4	14
2	8
1	7
4	7
2	6
3	9
3	6
3	7
3	7
1	6
2	7
1	7
1	9
4	11
3	9
3	10
2	8
2	8
2	11
2	8
2	8
2	8
2	7
2	8
3	9
2	8
2	7
2	9
2	8
2	8
3	10
3	6
1	6
2	6
2	7
3	8
4	7
1	5
3	8
4	11
2	9
2	9
2	10
2	9
2	9
3	9
3	9
3	7
3	7
6	9
2	10
2	7
1	7
2	7
2	7
2	7
1	7
2	6
2	7
2	7
2	8
3	6
4	10
2	12
2	8
2	7
4	6
2	6
2	7
3	8
3	8
2	6
2	8
2	7
2	10
2	7
3	6
2	7
2	6
2	7
3	10
2	7
3	10
2	7
4	9
2	6
4	13
2	9
4	11
4	13
2	7
3	12
5	8
4	7
1	7
4	12
7	16
6	15
7	14
4	10
4	11
4	14
6	13
9	19
4	10
9	24
3	12
5	16
5	12
4	11
5	10
3	9
4	9
5	8
5	10
4	7
4	10
3	11
3	6
2	6
3	9
2	6
2	10
2	6
2	6
3	6
3	7
2	8
2	7
3	6
3	7
2	6
2	6
2	7
1	8
3	6
2	7
3	8
2	9
2	8
2	7
2	7
2	6
3	6
2	9
3	7
3	8
2	7
3	8
2	6
3	8
4	11
2	8
3	7
3	8
2	7
2	5
2	6
2	8
2	7
3	9
2	10
3	8
3	8
1	8
2	6
2	5
2	11
4	7
4	20
4	6
3	12
3	8
2	8
3	18
2	10
4	12
4	9
3	10
2	10
2	10
3	10
3	9
2	10
3	9
4	9
2	5
1	6
1	5
2	5
3	6
2	5
1	6
1	5
2	5
2	6
4	6
1	5
2	6
1	5
2	7
1	7
1	6
2	5
1	7
4	10
1	6
3	5
1	6
2	6
2	6
2	7
1	6
1	6
1	6
2	9
3	11
3	7
3	9
3	6
2	8
1	3
6	13
6	16
2	6
5	13
4	12
3	10
3	12
1	4
3	11
3	8
4	8
4	12
2	9
2	7
3	7
2	8
3	9
2	8
3	7
3	10
2	8
3	9
4	15
3	11
2	7
2	7
3	6
3	9
3	8
2	9
2	12
3	8
2	8
2	9
2	7
2	9
2	7
2	9
2	8
2	6
3	10
3	6
3	8
2	7
2	9
3	11
2	7
3	8
3	9
4	8
1	6
2	8
4	14
3	4
1	6
2	7
3	9
3	8
3	8
1	7
3	6
3	8
4	10
3	6
1	6
2	7
3	6
2	6
3	6
2	6
1	9
4	12
4	12
3	11
4	11
3	11
3	11
3	11
2	7
3	9
3	10
3	14
5	10
2	8
3	10
2	8
3	14
5	12
4	14
2	8
3	6
5	12
4	12
3	10
2	10
3	10
2	8
2	8
2	8
2	8
2	8
2	8
2	8
2	8
3	13
2	9
3	9
4	11
3	12
2	8
4	10
4	9
3	9
3	11
4	15
2	11
3	13
3	9
4	10
2	9
3	12
3	12
3	9
4	14
3	9
7	18
4	13
5	14
3	12
4	12
4	11
3	11
6	11
3	8
5	10
4	8
4	9
4	9
2	5
1	8
1	6
1	6
2	6
1	6
2	7
3	10
3	12
2	9
3	9
2	7
2	8
3	7
3	9
3	10
3	12
3	6
2	9
2	8
3	8
3	9
3	9
4	10
3	9
3	9
2	8
2	8
2	7
3	7
3	9
2	7
3	7
2	9
2	9
2	6
2	7
3	8
2	6
1	7
3	9
1	6
1	5
3	8
2	10
3	7
2	6
3	9
2	6
1	6
2	6
4	8
1	6
4	6
2	9
2	8
2	9
2	7
3	6
3	5
3	6
3	9
3	5
4	13
4	5
3	5
2	6
2	5
2	5
3	5
1	5
5	13
1	5
2	5
2	6
2	5
2	7
2	5
4	7
3	7
3	10
3	10
2	7
4	9
2	7
4	12
2	10
2	6
2	6
3	10
4	8
2	6
2	6
2	7
1	6
2	6
2	7
1	6
1	6
3	9
3	7
3	7
2	6
3	9
3	10
2	11
3	10
2	11
2	9
2	11
2	8
2	9
2	8
2	6
2	8
1	6
3	7
3	6
2	7
4	8
3	7
2	5
2	5
2	8
3	8
2	8
2	10
2	6
1	8
2	6
2	6
2	8
3	8
2	6
1	6
3	9
3	11
4	12
2	12
4	11
5	11
6	12
2	6
3	9
3	10
2	6
3	10
2	8
1	7
2	6
3	7
2	6
2	8
2	10
2	9
3	8
3	10
3	11
2	8
2	10
2	6
3	10
3	12
4	8
3	9
4	11
4	9
5	16
3	6
4	11
2	8
6	13
2	8
4	8
3	7
2	6
2	8
3	7
2	7
2	5
2	6
3	11
2	6
3	8
3	7
2	5
2	7
4	9
4	13
5	11
6	9
4	10
3	7
3	11
6	12
4	9
2	7
6	13
4	8
3	9
3	6
4	12
5	16
2	7
3	15
2	7
3	10
5	12
3	10
2	10
3	10
5	10
5	11
4	14
4	7
4	17
4	13
5	10
4	12
6	10
3	13
2	8
2	6
2	8
2	12
3	10
5	8
3	10
4	9
2	9
3	10
3	9
2	9
3	8
2	10
4	9
3	11
3	13
4	9
4	13
4	12
4	13
3	13
4	13
3	7
2	7
3	7
2	9
3	9
2	7
2	7
4	10
3	9
4	12
1	6
3	6
1	6
1	8
3	6
2	7
2	6
1	7
1	7
4	11
3	7
3	9
3	9
4	11
3	8
3	8
2	7
1	7
2	7
2	8
1	6
2	8
2	7
2	7
4	6
3	9
2	8
2	7
3	8
1	9
3	7
1	6
3	8
2	7
2	5
2	8
2	8
2	6
2	7
3	8
1	8
3	9
3	10
2	6
2	7
3	8
2	7
3	7
2	6
6	21
3	9
3	9
4	12
10	29
2	9
2	7
4	12
1	7
4	11
3	8
3	11
4	12
3	10
4	8
4	8
4	10
4	9
3	12
4	11
3	8
4	8
2	6
3	10
5	21
7	35
4	13
6	16
5	28
3	10
2	6
2	6
2	6
4	7
2	9
2	6
2	6
3	7
2	6
3	10
3	8
2	7
3	7
4	9
2	6
4	8
2	7
2	7
2	8
3	9
2	8
2	9
2	7
3	8
2	7
2	8
3	9
2	7
3	8
3	6
2	8
2	8
3	8
3	9
2	8
5	11
2	10
3	9
3	10
4	11
3	12
4	13
4	7
4	13
2	9
3	10
5	12
4	13
3	11
2	8
5	8
2	7
2	8
2	6
3	9
3	7
2	8
2	10
1	8
3	8
2	8
1	8
4	8
3	8
2	6
3	6
2	8
1	6
1	7
1	7
2	6
1	6
1	6
1	6
1	9
2	7
3	8
1	6
1	8
3	6
2	6
3	7
2	6
3	7
3	6
1	6
1	6
1	6
1	6
1	6
1	6
1	6
1	6
2	10
3	7
2	7
1	7
1	7
3	7
1	7
1	7
3	7
2	7
3	7
2	7
5	14
3	6
3	8
5	19
3	15
4	10
3	12
3	12
1	6
3	8
2	8
3	7
2	9
2	7
3	8
3	11
3	8
3	9
3	7
2	10
3	6
4	10
3	8
2	8
3	8
2	8
2	6
2	7
3	10
3	6
3	8
2	7
2	10
3	7
3	8
3	7
3	9
3	9
1	7
2	9
2	10
2	10
3	9
1	6
1	6
1	6
2	8
2	6
3	6
4	6
2	8
2	6
3	9
3	7
2	10
3	9
2	8
4	15
3	8
2	7
2	8
3	7
2	7
1	7
3	7
3	9
2	8
3	8
1	7
3	8
3	7
3	14
2	5
1	6
3	9
2	7
1	6
3	7
2	7
1	7
1	6
1	7
2	7
2	8
2	8
5	9
2	3
1	3
2	3
2	6
3	7
4	7
4	6
1	6
3	9
4	12
3	8
3	8
3	8
4	12
3	10
3	12
4	12
2	9
2	12
3	12
4	12
2	8
1	7
3	7
3	7
3	6
3	8
1	7
1	6
1	7
3	7
1	7
2	10
1	7
1	7
2	9
1	6
2	7
3	7
2	8
1	7
3	8
2	8
4	16
3	14
2	6
1	6
1	6
5	14
2	10
3	10
2	10
2	10
1	10
3	6
3	9
2	9
2	6
3	8
3	10
3	8
3	7
4	8
2	7
2	7
2	7
2	8
2	7
2	7
2	8
2	8
3	9
5	8
2	7
2	9
3	7
3	7
1	7
1	7
3	6
1	7
1	7
2	7
1	6
1	7
1	7
3	8
2	7
1	7
3	8
2	7
2	7
3	7
2	5
2	7
2	8
2	9
1	7
3	10
3	8
2	7
2	7
3	14
2	8
2	8
2	9
2	7
1	7
1	8
1	7
3	7
3	7
3	7
2	7
3	7
2	6
1	6
1	7
3	10
3	12
3	8
3	9
2	5
3	9
2	11
4	15
3	13
3	9
2	8
2	9
2	9
2	7
2	8
3	8
3	8
3	9
3	8
2	9
1	6
3	6
3	6
1	7
3	7
2	6
1	6
3	6
1	7
1	6
1	6
1	6
1	6
3	11
2	7
3	6
1	6
2	6
2	7
2	8
3	6
3	7
2	8
2	7
1	7
1	7
2	7
1	7
1	7
3	6
4	16
2	8
2	7
2	6
4	6
2	6
1	6
1	7
2	7
2	6
3	6
2	6
1	6
2	7
1	6
2	6
3	7
2	10
2	8
2	9
4	9
3	8
2	8
2	8
3	9
3	12
3	8
2	9
2	7
3	8
2	8
1	8
2	8
2	8
3	8
2	7
2	9
3	7
5	9
2	7
3	7
3	8
3	8
2	7
2	6
1	6
3	6
2	6
3	12
3	12
4	11
3	10
7	16
6	10
2	8
2	8
4	12
3	10
5	16
2	11
3	9
2	5
2	5
2	6
2	5
2	5
2	5
2	5
2	5
2	8
5	9
3	12
2	9
2	6
1	7
1	6
1	6
2	6
1	6
3	9
2	7
2	6
1	6
3	9
2	8
3	7
3	8
3	8
3	9
3	9
3	9
3	7
2	7
3	9
1	7
1	5
1	6
1	5
1	0
1	5
1	5
1	5
2	11
2	8
2	7
3	7
2	6
1	7
4	10
3	11
3	10
2	8
2	8
2	10
1	9
3	13
3	9
2	10
2	10
2	8
3	10
3	11
3	7
3	14
1	6
2	6
1	7
4	15
2	10
4	14
3	11
3	8
3	8
3	7
3	7
4	11
4	11
3	7
3	9
1	8
2	9
3	10
1	7
3	6
2	6
3	6
1	6
1	6
3	8
2	8
2	8
2	6
4	8
2	7
5	9
2	8
2	8
2	8
2	8
2	10
2	8
2	8
1	6
1	9
1	7
1	7
2	7
2	8
2	6
2	6
4	6
1	6
1	6
1	6
2	6
2	6
2	9
3	10
2	7
3	8
4	11
3	8
4	12
4	10
2	9
1	8
4	7
1	7
1	8
1	8
1	9
2	9
1	6
3	6
2	6
1	6
3	7
1	8
1	6
3	8
1	7
3	6
2	6
1	6
1	6
2	6
1	6
3	8
1	8
3	7
1	6
1	7
3	9
2	7
2	9
2	8
1	7
1	7
4	10
1	9
4	12
3	13
1	6
2	9
2	8
2	10
2	8
2	8
3	11
4	12
2	7
4	9
2	11
2	9
2	6
1	6
2	7
3	8
2	6
2	9
1	6
3	9
4	9
1	6
1	7
2	7
2	6
1	6
3	7
2	9
2	8
3	10
3	6
3	8
3	8
3	7
4	7
3	6
2	8
3	7
3	9
2	11
4	10
2	8
3	8
3	10
2	11
2	9
2	8
2	9
2	7
2	9
4	16
2	8
3	7
2	9
2	6
3	6
1	7
1	6
2	6
2	11
1	6
3	6
2	6
1	7
1	9
3	15
3	10
3	9
3	10
4	10
2	13
2	10
4	15
2	12
3	12
4	16
4	12
4	13
4	12
3	12
4	18
4	14
3	12
4	10
4	8
5	8
3	10
4	10
4	11
4	11
3	9
5	9
3	13
5	14
2	9
3	10
4	16
2	10
4	11
4	10
1	7
1	8
1	7
1	6
3	6
3	6
2	7
3	7
2	5
2	5
2	5
2	5
2	5
2	5
2	5
2	5
2	5
2	5
3	8
1	7
2	6
3	6
2	6
5	12
3	7
1	6
1	6
1	6
2	6
1	6
1	6
1	6
1	4
1	4
1	5
1	6
1	6
3	6
2	6
2	5
2	6
3	5
2	5
2	5
2	8
1	6
2	8
2	10
2	8
3	8
3	12
2	9
4	14
4	13
2	7
3	13
4	13
2	11
1	8
1	6
3	9
2	7
1	6
3	9
2	11
3	12
2	8
3	10
3	14
3	14
2	9
1	7
1	6
3	7
1	7
2	6
1	6
1	7
2	6
2	7
2	7
1	8
1	7
3	9
2	8
2	6
2	6
2	8
1	8
1	9
2	7
2	8
2	7
1	6
3	8
2	9
2	10
3	8
3	10
2	7
3	11
3	11
3	13
5	13
4	13
2	9
2	9
4	12
2	7
3	12
3	10
2	11
1	6
3	7
3	7
3	7
1	7
1	7
2	8
1	6
1	8
3	7
3	8
2	8
3	8
1	7
1	7
1	6
1	8
1	7
2	8
2	6
1	7
3	8
1	6
1	9
2	6
1	6
2	6
2	7
1	6
2	8
2	7
2	7
1	7
2	7
1	6
1	6
1	4
1	6
1	6
1	6
2	6
3	7
2	8
2	9
2	7
2	7
3	7
3	9
2	6
2	8
4	12
1	7
1	7
2	8
3	8
1	8
1	6
3	7
3	6
2	6
2	6
2	6
3	6
2	6
2	8
1	4
2	6
3	6
2	7
2	8
3	10
2	10
3	6
2	7
2	7
1	8
1	6
1	6
1	8
1	6
2	7
2	6
2	7
2	5
1	7
1	6
1	7
2	5
1	6
2	6
2	6
3	6
1	7
2	10
2	6
2	7
1	6
1	7
1	6
2	7
1	7
1	7
1	6
3	6
2	7
2	7
4	10
2	9
2	12
3	10
3	10
3	12
3	14
5	15
3	10
3	12
3	10
2	8
2	8
2	11
2	10
3	7
3	10
3	9
4	11
3	6
1	10
4	13
4	12
3	12
4	8
3	11
3	8
2	10
2	10
4	9
2	9
1	7
3	11
3	12
3	10
3	12
2	7
3	7
3	8
3	8
3	9
3	9
2	8
3	10
3	10
3	12
3	11
3	6
2	6
2	7
2	7
3	5
2	8
1	8
2	7
3	10
6	13
3	8
3	14
4	10
2	6
4	12
2	10
3	6
3	7
2	6
2	6
2	6
1	6
1	9
1	6
2	6
2	6
3	6
2	10
4	12
2	13
3	13
3	10
3	9
3	11
3	12
4	12
3	9
6	11
4	9
2	10
4	13
3	13
4	12
2	10
3	11
3	10
3	9
2	7
2	11
2	14
4	11
4	11
3	13
4	13
3	14
3	11
2	7
2	7
3	9
1	7
1	7
2	11
3	10
3	10
2	13
4	12
3	8
1	8
3	12
2	10
4	10
4	9
2	10
2	11
3	11
2	11
3	11
3	11
2	6
2	10
3	13
2	8
2	8
4	11
3	11
3	12
3	13
2	8
3	10
2	10
3	12
2	10
